regulatoryaccount,regulatorybank,id,house_url
,,61020494.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61020494.0
,,61022145.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61022145.0
,,61022183.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61022183.0
,,632801009324.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009324.0
,,4200000000913.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4200000000913.0
,,632801009323.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009323.0
,,632801009322.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009322.0
,,632801009321.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009321.0
,,632801009320.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009320.0
,,632801009319.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009319.0
,,632801009318.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009318.0
,,632801009317.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801009317.0
,,630105052902.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630105052902.0
,,630203023012.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630203023012.0
,,632221023583.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632221023583.0
,,630105052901.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630105052901.0
,,632221010197.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632221010197.0
,,4000000008679.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008679.0
,,630105052899.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630105052899.0
,,630105052898.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630105052898.0
,,630105052892.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630105052892.0
,,630105052890.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630105052890.0
,,630105052840.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630105052840.0
,,4000000008717.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008717.0
,,4000000008511.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008511.0
,,4000000008766.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008766.0
,,4000000008801.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008801.0
,,4000000008901.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008901.0
,,4000000008942.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008942.0
,,4000000008838.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008838.0
,,4000000008620.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008620.0
,,4000000009001.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000009001.0
,,4000000008562.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008562.0
,,4000000008666.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4000000008666.0
,,632802022056.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632802022056.0
,,632801001154.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=632801001154.0
,,60507879.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507879.0
,,60507877.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507877.0
,,60507880.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507880.0
,,60507881.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507881.0
,,60507882.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507882.0
暂无数据,暂无数据,60507878.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507878.0
暂无数据,暂无数据,60507886.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507886.0
暂无数据,暂无数据,60507884.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507884.0
暂无数据,暂无数据,60507885.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507885.0
暂无数据,暂无数据,60507888.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507888.0
,,630224009172.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009172.0
暂无数据,暂无数据,60507892.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507892.0
暂无数据,暂无数据,60507883.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507883.0
,,630224009166.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009166.0
暂无数据,暂无数据,60507887.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507887.0
,,630224009169.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009169.0
,,630224009167.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009167.0
,,630224009168.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009168.0
,,630224009170.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009170.0
,,630224009165.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009165.0
,,61019586.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61019586.0
,,61019752.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61019752.0
,,60901471.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60901471.0
,,60899661.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60899661.0
,,61017575.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61017575.0
,,60901494.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60901494.0
,,630224009171.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=630224009171.0
,,61051546.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61051546.0
,,61051620.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61051620.0
,,60969827.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60969827.0
,,61086492.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61086492.0
,,61020732.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61020732.0
,,60947866.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947866.0
,,60947869.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947869.0
,,60947863.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947863.0
,,60947868.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947868.0
,,60969725.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60969725.0
,,60947870.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947870.0
,,60947867.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947867.0
暂无数据,暂无数据,60507891.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507891.0
,,60532223.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60532223.0
,,60532230.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60532230.0
,,60532218.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60532218.0
,,60532242.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60532242.0
,,60531971.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60531971.0
,,60507889.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507889.0
,,60947871.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947871.0
暂无数据,暂无数据,60507890.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60507890.0
,,60532214.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60532214.0
,,60947864.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60947864.0
,,60919514.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60919514.0
,,61086484.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61086484.0
,,61022803.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61022803.0
,,4200000001838.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4200000001838.0
,,60950137.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60950137.0
,,60950062.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60950062.0
,,61051752.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61051752.0
,,60980658.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60980658.0
,,60969929.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60969929.0
,,4200000004104.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4200000004104.0
,,61051678.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=61051678.0
,,60950195.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=60950195.0
,,4100000001109.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4100000001109.0
,,4100000000150.0,https://www.chinabdc.cn/Tool/Config/QueryMethodName?methodName=GetUnitInfo&buildid=4100000000150.0
